unitid,year,fips,race,sex,completers
462062,2014,6,4,2,1
462062,2014,6,2,99,5
462062,2014,6,3,1,0
462062,2014,6,3,2,17
462062,2014,6,6,99,0
462062,2014,6,8,1,0
462062,2014,6,8,2,0
462062,2014,6,99,99,61
462062,2014,6,9,1,0
462062,2014,6,9,2,1
462062,2014,6,1,99,35
462062,2015,6,7,99,1
462062,2015,6,5,1,0
462062,2015,6,5,2,0
462062,2015,6,4,99,3
462062,2015,6,2,1,0
462062,2015,6,2,2,7
462062,2015,6,3,99,14
462062,2015,6,6,1,0
462062,2015,6,6,2,2
462062,2015,6,8,99,0
462062,2015,6,99,1,2
462062,2015,6,99,2,60
462062,2015,6,9,99,0
462062,2015,6,1,1,2
462062,2015,6,1,2,33
462336,2014,6,7,1,0
462336,2014,6,7,2,0
462336,2014,6,5,99,0
462336,2014,6,4,1,0
462336,2014,6,4,2,2
462336,2014,6,2,99,1
462336,2014,6,3,1,0
462336,2014,6,3,2,6
462336,2014,6,6,99,1
462336,2014,6,8,1,0
462336,2014,6,8,2,0
462336,2014,6,99,99,31
462336,2014,6,9,1,1
462336,2014,6,9,2,0
462336,2014,6,1,99,20
462336,2015,6,7,99,0
462336,2015,6,5,1,0
462336,2015,6,5,2,0
462336,2015,6,4,99,0
462336,2015,6,2,1,0
462336,2015,6,2,2,0
462336,2015,6,3,99,7
462336,2015,6,6,1,0
462336,2015,6,6,2,0
462336,2015,6,8,99,0
462336,2015,6,99,1,3
462336,2015,6,99,2,45
462336,2015,6,9,99,17
462336,2015,6,1,1,3
462336,2015,6,1,2,21
462354,2014,6,7,1,0
462354,2014,6,7,2,0
462354,2014,6,5,99,0
462354,2014,6,4,1,1
462354,2014,6,4,2,0
462354,2014,6,2,99,2
462354,2014,6,3,1,3
462354,2014,6,3,2,6
462354,2014,6,6,99,0
462354,2014,6,8,1,0
462354,2014,6,8,2,0
462354,2014,6,99,99,69
462354,2014,6,9,1,10
462354,2014,6,9,2,13
462354,2014,6,1,99,34
462354,2015,6,7,99,2
462354,2015,6,5,1,1
462354,2015,6,5,2,1
462354,2015,6,4,99,3
462354,2015,6,2,1,0
462354,2015,6,2,2,0
462354,2015,6,3,99,9
462354,2015,6,6,1,1
462354,2015,6,6,2,0
462354,2015,6,8,99,0
462354,2015,6,99,1,34
462354,2015,6,99,2,30
462354,2015,6,9,99,8
462354,2015,6,1,1,22
462354,2015,6,1,2,17
467058,2014,6,7,1,0
467058,2014,6,7,2,0
467058,2014,6,5,99,0
467058,2014,6,4,1,8
467058,2014,6,4,2,1
467058,2014,6,2,99,5
467058,2014,6,3,1,12
467058,2014,6,3,2,3
467058,2014,6,6,99,0
467058,2014,6,8,1,0
467058,2014,6,8,2,0
467058,2014,6,99,99,38
467058,2014,6,9,1,1
467058,2014,6,9,2,0
467058,2014,6,1,99,8
467368,2014,6,7,1,0
467368,2014,6,7,2,0
467368,2014,6,5,99,0
467368,2014,6,4,1,4
467368,2014,6,4,2,9
467368,2014,6,2,99,7
467368,2014,6,3,1,10
467368,2014,6,3,2,84
467368,2014,6,6,99,3
467368,2014,6,8,1,0
467368,2014,6,8,2,0
467368,2014,6,99,99,163
467368,2014,6,9,1,0
467368,2014,6,9,2,4
467368,2014,6,1,99,42
467368,2015,6,7,99,1
467368,2015,6,5,1,0
467368,2015,6,5,2,1
467368,2015,6,4,99,4
467368,2015,6,2,1,1
467368,2015,6,2,2,6
467368,2015,6,3,99,97
467368,2015,6,6,1,0
467368,2015,6,6,2,1
467368,2015,6,8,99,0
467368,2015,6,99,1,11
467368,2015,6,99,2,138
467368,2015,6,9,99,0
467368,2015,6,1,1,2
467368,2015,6,1,2,36
468769,2014,6,7,1,0
468769,2014,6,7,2,0
468769,2014,6,5,99,0
468769,2014,6,4,1,1
468769,2014,6,4,2,0
468769,2014,6,2,99,1
468769,2014,6,3,1,50
468769,2014,6,3,2,75
468769,2014,6,6,99,0
468769,2014,6,8,1,0
468769,2014,6,8,2,0
468769,2014,6,99,99,127
468769,2014,6,9,1,0
468769,2014,6,9,2,0
468769,2014,6,1,99,0
468769,2015,6,7,99,0
468769,2015,6,5,1,0
468769,2015,6,5,2,0
468769,2015,6,4,99,1
468769,2015,6,2,1,0
468769,2015,6,2,2,0
468769,2015,6,3,99,103
468769,2015,6,6,1,0
468769,2015,6,6,2,0
468769,2015,6,8,99,0
468769,2015,6,99,1,36
468769,2015,6,99,2,70
468769,2015,6,9,99,1
468769,2015,6,1,1,0
468769,2015,6,1,2,1
468848,2014,6,7,1,2
468848,2014,6,7,2,2
468848,2014,6,5,99,1
468848,2014,6,4,1,2
468848,2014,6,4,2,3
468848,2014,6,2,99,15
468848,2014,6,3,1,47
468848,2014,6,3,2,75
468848,2014,6,6,99,2
468848,2014,6,8,1,0
468848,2014,6,8,2,0
468848,2014,6,99,99,195
468848,2014,6,9,1,4
468848,2014,6,9,2,2
468848,2014,6,1,99,40
468848,2015,6,7,99,5
468848,2015,6,5,1,1
468848,2015,6,5,2,3
468848,2015,6,4,99,8
468848,2015,6,2,1,16
468848,2015,6,2,2,5
468848,2015,6,3,99,139
468848,2015,6,6,1,5
468848,2015,6,6,2,9
468848,2015,6,8,99,0
468848,2015,6,99,1,101
468848,2015,6,99,2,155
468848,2015,6,9,99,6
468848,2015,6,1,1,23
468848,2015,6,1,2,36
468909,2014,6,7,1,4
468909,2014,6,7,2,4
468909,2014,6,5,99,0
468909,2014,6,4,1,1
468909,2014,6,4,2,2
468909,2014,6,2,99,5
468909,2014,6,3,1,91
468909,2014,6,3,2,169
468909,2014,6,6,99,3
468909,2014,6,8,1,0
468909,2014,6,8,2,0
468909,2014,6,99,99,350
468909,2014,6,9,1,25
468909,2014,6,9,2,32
468909,2014,6,1,99,14
468909,2015,6,7,99,8
468909,2015,6,5,1,0
468909,2015,6,5,2,0
468909,2015,6,4,99,18
468909,2015,6,2,1,4
468909,2015,6,2,2,7
468909,2015,6,3,99,265
468909,2015,6,6,1,1
468909,2015,6,6,2,1
468909,2015,6,8,99,0
468909,2015,6,99,1,140
468909,2015,6,99,2,227
468909,2015,6,9,99,16
468909,2015,6,1,1,26
468909,2015,6,1,2,21
469957,2014,6,7,1,0
469957,2014,6,7,2,8
469957,2014,6,5,99,0
469957,2014,6,4,1,1
469957,2014,6,4,2,2
469957,2014,6,2,99,14
469957,2014,6,3,1,2
469957,2014,6,3,2,28
469957,2014,6,6,99,0
469957,2014,6,8,1,0
469957,2014,6,8,2,0
469957,2014,6,99,99,94
469957,2014,6,9,1,0
469957,2014,6,9,2,2
469957,2014,6,1,99,37
469957,2015,6,7,99,6
469957,2015,6,5,1,0
469957,2015,6,5,2,0
469957,2015,6,4,99,2
469957,2015,6,2,1,0
469957,2015,6,2,2,7
469957,2015,6,3,99,19
469957,2015,6,6,1,0
469957,2015,6,6,2,0
469957,2015,6,8,99,0
469957,2015,6,99,1,3
469957,2015,6,99,2,63
469957,2015,6,9,99,0
469957,2015,6,1,1,1
469957,2015,6,1,2,31
470038,2014,6,7,1,0
470038,2014,6,7,2,0
470038,2014,6,5,99,1
470038,2014,6,4,1,2
470038,2014,6,4,2,4
470038,2014,6,2,99,31
470038,2014,6,3,1,55
470038,2014,6,3,2,120
470038,2014,6,6,99,2
470038,2014,6,8,1,0
470038,2014,6,8,2,0
470038,2014,6,99,99,494
470038,2014,6,9,1,74
470038,2014,6,9,2,178
470038,2014,6,1,99,27
470038,2015,6,7,99,15
470038,2015,6,5,1,1
470038,2015,6,5,2,2
470038,2015,6,4,99,11
470038,2015,6,2,1,29
470038,2015,6,2,2,37
470038,2015,6,3,99,317
470038,2015,6,6,1,1
470038,2015,6,6,2,0
470038,2015,6,8,99,0
470038,2015,6,99,1,175
470038,2015,6,99,2,309
470038,2015,6,9,99,8
470038,2015,6,1,1,23
470038,2015,6,1,2,40
470302,2014,6,7,1,0
470302,2014,6,7,2,0
470302,2014,6,5,99,1
470302,2014,6,4,1,0
470302,2014,6,4,2,1
470302,2014,6,2,99,26
470302,2014,6,3,1,55
470302,2014,6,3,2,19
470302,2014,6,6,99,0
470302,2014,6,8,1,0
470302,2014,6,8,2,0
470302,2014,6,99,99,111
470302,2014,6,9,1,0
470302,2014,6,9,2,1
470302,2014,6,1,99,8
474863,2014,6,7,1,2
474863,2014,6,7,2,2
474863,2014,6,5,99,0
474863,2014,6,4,1,3
474863,2014,6,4,2,6
474863,2014,6,2,99,23
474863,2014,6,3,1,10
474863,2014,6,3,2,27
474863,2014,6,6,99,0
474863,2014,6,8,1,0
474863,2014,6,8,2,0
474863,2014,6,99,99,111
474863,2014,6,9,1,0
474863,2014,6,9,2,5
474863,2014,6,1,99,33
474863,2015,6,7,99,5
474863,2015,6,5,1,1
474863,2015,6,5,2,3
474863,2015,6,4,99,21
474863,2015,6,2,1,9
474863,2015,6,2,2,24
474863,2015,6,3,99,132
474863,2015,6,6,1,2
474863,2015,6,6,2,4
474863,2015,6,8,99,0
474863,2015,6,99,1,106
474863,2015,6,99,2,239
474863,2015,6,9,99,21
474863,2015,6,1,1,43
474863,2015,6,1,2,80
475097,2014,6,7,1,7
475097,2014,6,7,2,7
475097,2014,6,5,99,1
475097,2014,6,4,1,20
475097,2014,6,4,2,20
475097,2014,6,2,99,0
475097,2014,6,3,1,13
475097,2014,6,3,2,11
475097,2014,6,6,99,0
475097,2014,6,8,1,0
475097,2014,6,8,2,0
475097,2014,6,99,99,157
475097,2014,6,9,1,3
475097,2014,6,9,2,2
475097,2014,6,1,99,73
475097,2015,6,7,99,11
475097,2015,6,5,1,0
475097,2015,6,5,2,1
475097,2015,6,4,99,34
475097,2015,6,2,1,3
475097,2015,6,2,2,2
475097,2015,6,3,99,32
475097,2015,6,6,1,1
475097,2015,6,6,2,2
475097,2015,6,8,99,1
475097,2015,6,99,1,73
475097,2015,6,99,2,74
475097,2015,6,9,99,7
475097,2015,6,1,1,32
475097,2015,6,1,2,21
475228,2014,6,7,1,0
475228,2014,6,7,2,1
475228,2014,6,5,99,1
475228,2014,6,4,1,0
475228,2014,6,4,2,2
475228,2014,6,2,99,0
475228,2014,6,3,1,2
475228,2014,6,3,2,0
475228,2014,6,6,99,0
475228,2014,6,8,1,0
475228,2014,6,8,2,0
475228,2014,6,99,99,26
475228,2014,6,9,1,0
475228,2014,6,9,2,1
475228,2014,6,1,99,19
475228,2015,6,7,99,0
475228,2015,6,5,1,0
475228,2015,6,5,2,0
475228,2015,6,4,99,0
475228,2015,6,2,1,0
475228,2015,6,2,2,0
475228,2015,6,3,99,5
475228,2015,6,6,1,0
475228,2015,6,6,2,0
475228,2015,6,8,99,0
475228,2015,6,99,1,9
475228,2015,6,99,2,2
475228,2015,6,9,99,0
475228,2015,6,1,1,5
475228,2015,6,1,2,1
475282,2014,6,7,1,0
475282,2014,6,7,2,1
475282,2014,6,5,99,1
475282,2014,6,4,1,3
475282,2014,6,4,2,10
475282,2014,6,2,99,2
475282,2014,6,3,1,2
475282,2014,6,3,2,9
475282,2014,6,6,99,0
475282,2014,6,8,1,0
475282,2014,6,8,2,0
475282,2014,6,99,99,31
475282,2014,6,9,1,0
475282,2014,6,9,2,0
475282,2014,6,1,99,3
475282,2015,6,7,99,1
475282,2015,6,5,1,0
475282,2015,6,5,2,0
475282,2015,6,4,99,7
475282,2015,6,2,1,0
475282,2015,6,2,2,0
475282,2015,6,3,99,7
475282,2015,6,6,1,1
475282,2015,6,6,2,1
475282,2015,6,8,99,1
475282,2015,6,99,1,6
475282,2015,6,99,2,16
475282,2015,6,9,99,0
475282,2015,6,1,1,1
475282,2015,6,1,2,3
475501,2014,6,7,1,3
475501,2014,6,7,2,1
475501,2014,6,5,99,0
475501,2014,6,4,1,1
475501,2014,6,4,2,0
475501,2014,6,2,99,15
475501,2014,6,3,1,14
475501,2014,6,3,2,0
475501,2014,6,6,99,0
475501,2014,6,8,1,0
475501,2014,6,8,2,0
475501,2014,6,99,99,47
475501,2014,6,9,1,0
475501,2014,6,9,2,0
475501,2014,6,1,99,13
475501,2015,6,7,99,3
475501,2015,6,5,1,0
475501,2015,6,5,2,0
475501,2015,6,4,99,0
475501,2015,6,2,1,6
475501,2015,6,2,2,0
475501,2015,6,3,99,11
475501,2015,6,6,1,0
475501,2015,6,6,2,0
475501,2015,6,8,99,0
475501,2015,6,99,1,21
475501,2015,6,99,2,6
475501,2015,6,9,99,0
475501,2015,6,1,1,5
475501,2015,6,1,2,2
475635,2014,6,7,1,0
475635,2014,6,7,2,0
475635,2014,6,5,99,0
475635,2014,6,4,1,0
475635,2014,6,4,2,0
475635,2014,6,2,99,0
475635,2014,6,3,1,0
475635,2014,6,3,2,2
475635,2014,6,6,99,0
475635,2014,6,8,1,0
475635,2014,6,8,2,0
475635,2014,6,99,99,2
475635,2014,6,9,1,0
475635,2014,6,9,2,0
475635,2014,6,1,99,0
475635,2015,6,7,99,0
475635,2015,6,5,1,0
475635,2015,6,5,2,0
475635,2015,6,4,99,0
475635,2015,6,2,1,1
475635,2015,6,2,2,2
475635,2015,6,3,99,0
475635,2015,6,6,1,0
475635,2015,6,6,2,0
475635,2015,6,8,99,1
475635,2015,6,99,1,2
475635,2015,6,99,2,6
475635,2015,6,9,99,0
475635,2015,6,1,1,1
475635,2015,6,1,2,3
475680,2014,6,7,1,0
475680,2014,6,7,2,0
475680,2014,6,5,99,0
475680,2014,6,4,1,3
475680,2014,6,4,2,12
475680,2014,6,2,99,2
475680,2014,6,3,1,5
475680,2014,6,3,2,22
475680,2014,6,6,99,0
475680,2014,6,8,1,11
475680,2014,6,8,2,23
475680,2014,6,99,99,81
475680,2014,6,9,1,0
475680,2014,6,9,2,0
475680,2014,6,1,99,3
475705,2014,6,7,1,0
475705,2014,6,7,2,0
475705,2014,6,5,99,0
475705,2014,6,4,1,0
475705,2014,6,4,2,3
475705,2014,6,2,99,0
475705,2014,6,3,1,2
475705,2014,6,3,2,8
475705,2014,6,6,99,0
475705,2014,6,8,1,0
475705,2014,6,8,2,0
475705,2014,6,99,99,15
475705,2014,6,9,1,0
475705,2014,6,9,2,0
475705,2014,6,1,99,2
476470,2014,6,7,1,4
476470,2014,6,7,2,7
476470,2014,6,5,99,2
476470,2014,6,4,1,12
476470,2014,6,4,2,27
476470,2014,6,2,99,5
476470,2014,6,3,1,15
476470,2014,6,3,2,61
476470,2014,6,6,99,0
476470,2014,6,8,1,0
476470,2014,6,8,2,0
476470,2014,6,99,99,207
476470,2014,6,9,1,6
476470,2014,6,9,2,2
476470,2014,6,1,99,66
476470,2015,6,7,99,8
476470,2015,6,5,1,0
476470,2015,6,5,2,0
476470,2015,6,4,99,16
476470,2015,6,2,1,2
476470,2015,6,2,2,6
476470,2015,6,3,99,55
476470,2015,6,6,1,0
476470,2015,6,6,2,0
476470,2015,6,8,99,0
476470,2015,6,99,1,56
476470,2015,6,99,2,89
476470,2015,6,9,99,10
476470,2015,6,1,1,22
476470,2015,6,1,2,26
476513,2014,6,7,1,0
476513,2014,6,7,2,2
476513,2014,6,5,99,1
476513,2014,6,4,1,0
476513,2014,6,4,2,2
476513,2014,6,2,99,1
476513,2014,6,3,1,0
476513,2014,6,3,2,11
476513,2014,6,6,99,0
476513,2014,6,8,1,0
476513,2014,6,8,2,0
476513,2014,6,99,99,36
476513,2014,6,9,1,0
476513,2014,6,9,2,0
476513,2014,6,1,99,19
476513,2015,6,7,99,3
476513,2015,6,5,1,0
476513,2015,6,5,2,0
476513,2015,6,4,99,0
476513,2015,6,2,1,0
476513,2015,6,2,2,1
476513,2015,6,3,99,12
476513,2015,6,6,1,0
476513,2015,6,6,2,0
476513,2015,6,8,99,0
476513,2015,6,99,1,3
476513,2015,6,99,2,41
476513,2015,6,9,99,0
476513,2015,6,1,1,2
476513,2015,6,1,2,26
476595,2014,6,7,1,0
476595,2014,6,7,2,0
476595,2014,6,5,99,0
476595,2014,6,4,1,4
476595,2014,6,4,2,13
476595,2014,6,2,99,3
476595,2014,6,3,1,7
476595,2014,6,3,2,44
476595,2014,6,6,99,0
476595,2014,6,8,1,0
476595,2014,6,8,2,0
476595,2014,6,99,99,80
476595,2014,6,9,1,0
476595,2014,6,9,2,0
476595,2014,6,1,99,9
476595,2015,6,7,99,0
476595,2015,6,5,1,0
476595,2015,6,5,2,0
476595,2015,6,4,99,6
476595,2015,6,2,1,0
476595,2015,6,2,2,4
476595,2015,6,3,99,48
476595,2015,6,6,1,0
476595,2015,6,6,2,0
476595,2015,6,8,99,0
476595,2015,6,99,1,5
476595,2015,6,99,2,56
476595,2015,6,9,99,1
476595,2015,6,1,1,0
476595,2015,6,1,2,2
476744,2014,6,7,1,0
476744,2014,6,7,2,0
476744,2014,6,5,99,0
476744,2014,6,4,1,0
476744,2014,6,4,2,0
476744,2014,6,2,99,2
476744,2014,6,3,1,1
476744,2014,6,3,2,10
476744,2014,6,6,99,1
476744,2014,6,8,1,0
476744,2014,6,8,2,0
476744,2014,6,99,99,48
476744,2014,6,9,1,0
476744,2014,6,9,2,0
476744,2014,6,1,99,34
476744,2015,6,7,99,0
476744,2015,6,5,1,0
476744,2015,6,5,2,1
476744,2015,6,4,99,0
476744,2015,6,2,1,0
476744,2015,6,2,2,4
476744,2015,6,3,99,18
476744,2015,6,6,1,0
476744,2015,6,6,2,0
476744,2015,6,8,99,0
476744,2015,6,99,1,1
476744,2015,6,99,2,51
476744,2015,6,9,99,0
476744,2015,6,1,1,1
476744,2015,6,1,2,28
476780,2014,6,7,1,0
476780,2014,6,7,2,0
476780,2014,6,5,99,1
476780,2014,6,4,1,45
476780,2014,6,4,2,209
476780,2014,6,2,99,0
476780,2014,6,3,1,0
476780,2014,6,3,2,2
476780,2014,6,6,99,0
476780,2014,6,8,1,0
476780,2014,6,8,2,0
476780,2014,6,99,99,258
476780,2014,6,9,1,1
476780,2014,6,9,2,0
476780,2014,6,1,99,0
476780,2015,6,7,99,1
476780,2015,6,5,1,0
476780,2015,6,5,2,0
476780,2015,6,4,99,247
476780,2015,6,2,1,0
476780,2015,6,2,2,0
476780,2015,6,3,99,7
476780,2015,6,6,1,0
476780,2015,6,6,2,0
476780,2015,6,8,99,4
476780,2015,6,99,1,36
476780,2015,6,99,2,223
476780,2015,6,9,99,0
476780,2015,6,1,1,0
476780,2015,6,1,2,0
476799,2014,6,7,1,1
476799,2014,6,7,2,4
476799,2014,6,5,99,0
476799,2014,6,4,1,8
476799,2014,6,4,2,32
476799,2014,6,2,99,2
476799,2014,6,3,1,3
476799,2014,6,3,2,14
476799,2014,6,6,99,8
476799,2014,6,8,1,0
476799,2014,6,8,2,0
476799,2014,6,99,99,80
476799,2014,6,9,1,1
476799,2014,6,9,2,1
476799,2014,6,1,99,6
476799,2015,6,7,99,4
476799,2015,6,5,1,0
476799,2015,6,5,2,0
476799,2015,6,4,99,26
476799,2015,6,2,1,0
476799,2015,6,2,2,1
476799,2015,6,3,99,4
476799,2015,6,6,1,1
476799,2015,6,6,2,0
476799,2015,6,8,99,0
476799,2015,6,99,1,18
476799,2015,6,99,2,41
476799,2015,6,9,99,21
476799,2015,6,1,1,0
476799,2015,6,1,2,2
476911,2014,6,7,1,4
476911,2014,6,7,2,1
476911,2014,6,5,99,1
476911,2014,6,4,1,13
476911,2014,6,4,2,4
476911,2014,6,2,99,25
476911,2014,6,3,1,39
476911,2014,6,3,2,2
476911,2014,6,6,99,0
476911,2014,6,8,1,1
476911,2014,6,8,2,0
476911,2014,6,99,99,166
476911,2014,6,9,1,12
476911,2014,6,9,2,4
476911,2014,6,1,99,60
476911,2015,6,7,99,6
476911,2015,6,5,1,0
476911,2015,6,5,2,0
476911,2015,6,4,99,6
476911,2015,6,2,1,14
476911,2015,6,2,2,4
476911,2015,6,3,99,35
476911,2015,6,6,1,0
476911,2015,6,6,2,0
476911,2015,6,8,99,0
476911,2015,6,99,1,102
476911,2015,6,99,2,18
476911,2015,6,9,99,6
476911,2015,6,1,1,40
476911,2015,6,1,2,9
478634,2014,6,7,1,0
478634,2014,6,7,2,0
478634,2014,6,5,99,0
478634,2014,6,4,1,3
478634,2014,6,4,2,1
478634,2014,6,2,99,22
478634,2014,6,3,1,14
478634,2014,6,3,2,28
478634,2014,6,6,99,2
478634,2014,6,8,1,0
478634,2014,6,8,2,0
478634,2014,6,99,99,94
478634,2014,6,9,1,2
478634,2014,6,9,2,2
478634,2014,6,1,99,20
478634,2015,6,7,99,2
478634,2015,6,5,1,1
478634,2015,6,5,2,2
478634,2015,6,4,99,11
478634,2015,6,2,1,17
478634,2015,6,2,2,9
478634,2015,6,3,99,50
478634,2015,6,6,1,2
478634,2015,6,6,2,1
478634,2015,6,8,99,0
478634,2015,6,99,1,67
478634,2015,6,99,2,74
478634,2015,6,9,99,4
478634,2015,6,1,1,21
478634,2015,6,1,2,21
479424,2014,6,7,1,0
479424,2014,6,7,2,1
479424,2014,6,5,99,1
479424,2014,6,4,1,13
479424,2014,6,4,2,58
479424,2014,6,2,99,12
479424,2014,6,3,1,1
479424,2014,6,3,2,11
479424,2014,6,6,99,5
479424,2014,6,8,1,0
479424,2014,6,8,2,0
479424,2014,6,99,99,126
479424,2014,6,9,1,4
479424,2014,6,9,2,7
479424,2014,6,1,99,13
479424,2015,6,7,99,1
479424,2015,6,5,1,0
479424,2015,6,5,2,1
479424,2015,6,4,99,69
479424,2015,6,2,1,1
479424,2015,6,2,2,12
479424,2015,6,3,99,12
479424,2015,6,6,1,0
479424,2015,6,6,2,5
479424,2015,6,8,99,0
479424,2015,6,99,1,21
479424,2015,6,99,2,102
479424,2015,6,9,99,11
479424,2015,6,1,1,0
479424,2015,6,1,2,11
479974,2014,6,7,1,0
479974,2014,6,7,2,0
479974,2014,6,5,99,2
479974,2014,6,4,1,0
479974,2014,6,4,2,0
479974,2014,6,2,99,7
479974,2014,6,3,1,7
479974,2014,6,3,2,8
479974,2014,6,6,99,0
479974,2014,6,8,1,0
479974,2014,6,8,2,0
479974,2014,6,99,99,27
479974,2014,6,9,1,0
479974,2014,6,9,2,0
479974,2014,6,1,99,3
479974,2015,6,7,99,0
479974,2015,6,5,1,0
479974,2015,6,5,2,0
479974,2015,6,4,99,0
479974,2015,6,2,1,3
479974,2015,6,2,2,0
479974,2015,6,3,99,17
479974,2015,6,6,1,1
479974,2015,6,6,2,0
479974,2015,6,8,99,0
479974,2015,6,99,1,12
479974,2015,6,99,2,15
479974,2015,6,9,99,2
479974,2015,6,1,1,0
479974,2015,6,1,2,4
479992,2014,6,7,1,0
479992,2014,6,7,2,0
479992,2014,6,5,99,0
479992,2014,6,4,1,11
479992,2014,6,4,2,1
479992,2014,6,2,99,9
479992,2014,6,3,1,18
479992,2014,6,3,2,1
479992,2014,6,6,99,5
479992,2014,6,8,1,0
479992,2014,6,8,2,0
479992,2014,6,99,99,75
479992,2014,6,9,1,0
479992,2014,6,9,2,0
479992,2014,6,1,99,30
479992,2015,6,7,99,0
479992,2015,6,5,1,0
479992,2015,6,5,2,0
479992,2015,6,4,99,19
479992,2015,6,2,1,6
479992,2015,6,2,2,1
479992,2015,6,3,99,24
479992,2015,6,6,1,0
479992,2015,6,6,2,0
479992,2015,6,8,99,0
479992,2015,6,99,1,71
479992,2015,6,99,2,4
479992,2015,6,9,99,0
479992,2015,6,1,1,25
479992,2015,6,1,2,0
480000,2014,6,7,1,4
480000,2014,6,7,2,0
480000,2014,6,5,99,0
480000,2014,6,4,1,2
480000,2014,6,4,2,0
480000,2014,6,2,99,36
480000,2014,6,3,1,19
480000,2014,6,3,2,6
480000,2014,6,6,99,3
480000,2014,6,8,1,0
480000,2014,6,8,2,0
480000,2014,6,99,99,86
480000,2014,6,9,1,1
480000,2014,6,9,2,0
480000,2014,6,1,99,15
480000,2015,6,7,99,3
480000,2015,6,5,1,0
480000,2015,6,5,2,0
480000,2015,6,4,99,0
480000,2015,6,2,1,6
480000,2015,6,2,2,1
480000,2015,6,3,99,12
480000,2015,6,6,1,1
480000,2015,6,6,2,0
480000,2015,6,8,99,0
480000,2015,6,99,1,22
480000,2015,6,99,2,3
480000,2015,6,9,99,0
480000,2015,6,1,1,2
480000,2015,6,1,2,0
480019,2014,6,7,1,1
480019,2014,6,7,2,0
480019,2014,6,5,99,0
480019,2014,6,4,1,5
480019,2014,6,4,2,0
480019,2014,6,2,99,31
480019,2014,6,3,1,180
480019,2014,6,3,2,8
480019,2014,6,6,99,3
480019,2014,6,8,1,0
480019,2014,6,8,2,0
480019,2014,6,99,99,408
480019,2014,6,9,1,0
480019,2014,6,9,2,0
480019,2014,6,1,99,180
480019,2015,6,7,99,0
480019,2015,6,5,1,4
480019,2015,6,5,2,0
480019,2015,6,4,99,14
480019,2015,6,2,1,18
480019,2015,6,2,2,2
480019,2015,6,3,99,172
480019,2015,6,6,1,1
480019,2015,6,6,2,0
480019,2015,6,8,99,0
480019,2015,6,99,1,368
480019,2015,6,99,2,18
480019,2015,6,9,99,12
480019,2015,6,1,1,150
480019,2015,6,1,2,13
480204,2014,6,7,1,2
480204,2014,6,7,2,9
480204,2014,6,5,99,1
480204,2014,6,4,1,1
480204,2014,6,4,2,5
480204,2014,6,2,99,13
480204,2014,6,3,1,20
480204,2014,6,3,2,114
480204,2014,6,6,99,0
480204,2014,6,8,1,0
480204,2014,6,8,2,0
480204,2014,6,99,99,215
480204,2014,6,9,1,0
480204,2014,6,9,2,0
480204,2014,6,1,99,50
480204,2015,6,7,99,14
480204,2015,6,5,1,0
480204,2015,6,5,2,0
480204,2015,6,4,99,6
480204,2015,6,2,1,12
480204,2015,6,2,2,11
480204,2015,6,3,99,122
480204,2015,6,6,1,0
480204,2015,6,6,2,3
480204,2015,6,8,99,0
480204,2015,6,99,1,39
480204,2015,6,99,2,177
480204,2015,6,9,99,2
480204,2015,6,1,1,4
480204,2015,6,1,2,42
480471,2014,6,7,1,0
480471,2014,6,7,2,0
480471,2014,6,5,99,3
480471,2014,6,4,1,5
480471,2014,6,4,2,12
480471,2014,6,2,99,17
480471,2014,6,3,1,18
480471,2014,6,3,2,36
480471,2014,6,6,99,2
480471,2014,6,8,1,0
480471,2014,6,8,2,0
480471,2014,6,99,99,188
480471,2014,6,9,1,26
480471,2014,6,9,2,63
480471,2014,6,1,99,6
480471,2015,6,7,99,12
480471,2015,6,5,1,0
480471,2015,6,5,2,1
480471,2015,6,4,99,26
480471,2015,6,2,1,9
480471,2015,6,2,2,29
480471,2015,6,3,99,110
480471,2015,6,6,1,1
480471,2015,6,6,2,8
480471,2015,6,8,99,0
480471,2015,6,99,1,53
480471,2015,6,99,2,187
480471,2015,6,9,99,11
480471,2015,6,1,1,8
480471,2015,6,1,2,25
480781,2014,6,7,1,3
480781,2014,6,7,2,0
480781,2014,6,5,99,1
480781,2014,6,4,1,3
480781,2014,6,4,2,6
480781,2014,6,2,99,5
480781,2014,6,3,1,1
480781,2014,6,3,2,0
480781,2014,6,6,99,0
480781,2014,6,8,1,0
480781,2014,6,8,2,1
480781,2014,6,99,99,40
480781,2014,6,9,1,0
480781,2014,6,9,2,0
480781,2014,6,1,99,20
480781,2015,6,7,99,2
480781,2015,6,5,1,1
480781,2015,6,5,2,0
480781,2015,6,4,99,1
480781,2015,6,2,1,4
480781,2015,6,2,2,4
480781,2015,6,3,99,10
480781,2015,6,6,1,0
480781,2015,6,6,2,0
480781,2015,6,8,99,4
480781,2015,6,99,1,24
480781,2015,6,99,2,19
480781,2015,6,9,99,5
480781,2015,6,1,1,6
480781,2015,6,1,2,6
481058,2014,6,7,1,0
481058,2014,6,7,2,0
481058,2014,6,5,99,0
481058,2014,6,4,1,3
481058,2014,6,4,2,4
481058,2014,6,2,99,0
481058,2014,6,3,1,0
481058,2014,6,3,2,0
481058,2014,6,6,99,0
481058,2014,6,8,1,1
481058,2014,6,8,2,0
481058,2014,6,99,99,9
